county_fips,state,state_name,county_name,graduates_2026,change_2026_from_2026,pct_change_2026_from_2026,confidence_2026,graduates_2030,change_2030_from_2026,pct_change_2030_from_2026,confidence_2030,graduates_2035,change_2035_from_2026,pct_change_2035_from_2026,confidence_2035,graduates_2041,change_2041_from_2026,pct_change_2041_from_2026,confidence_2041
37045,NC,North Carolina,Cleveland County,1159.8755392716068,0.0,0.0,High,1093.4193545191672,-66.45618475243964,-0.057295961939307416,High,1089.680088935198,-70.19545033640884,-0.06051981265204631,Moderate,1098.7010614278056,-61.17447784380124,-0.05274227774664375,Low
37047,NC,North Carolina,Columbus County,447.1508947223274,0.0,0.0,High,463.5918108203438,16.44091609801643,0.03676816102140634,Moderate,463.3788319183578,16.227937196030382,0.03629185893971565,Moderate,457.1680395006849,10.017144778357533,0.022402157519058497,Low
37049,NC,North Carolina,Craven County,1061.2451244206825,0.0,0.0,High,984.2567765845187,-76.98834783616383,-0.07254530180121255,Moderate,1025.0385238944384,-36.206600526244074,-0.03411709480974878,Moderate,951.5913059338312,-109.65381848685126,-0.10332562757045372,Low
37051,NC,North Carolina,Cumberland County,4091.085700123799,0.0,0.0,High,3938.1304276565384,-152.95527246726078,-0.0373874525441088,High,4045.298656378157,-45.78704374564222,-0.011191905303830851,High,3841.374320521032,-249.711379602767,-0.06103792438159161,Moderate
37053,NC,North Carolina,Currituck County,339.20367777664904,0.0,0.0,High,375.93279195090327,36.72911417425422,0.10828041256804632,Moderate,414.44669589577364,75.2430181191246,0.22182253038149202,Moderate,447.7976331306191,108.59395535397005,0.32014380287903155,Low
37055,NC,North Carolina,Dare County,322.4893932489616,0.0,0.0,High,293.7124559545927,-28.776937294368906,-0.08923374813804541,Moderate,287.89834046920464,-34.59105277975698,-0.10726260616284111,Moderate,240.1880746854475,-82.30131856351412,-0.25520628053641925,Low
37057,NC,North Carolina,Davidson County,1792.0367854984388,0.0,0.0,High,1735.942773899342,-56.0940115990968,-0.03130181927794229,High,1858.3277469636225,66.29096146518373,0.036991964674846445,Moderate,1888.4511054566378,96.41431995819903,0.05380152948779027,Moderate
37059,NC,North Carolina,Davie County,451.4888714258629,0.0,0.0,High,405.6137242255366,-45.875147200326296,-0.10160858905657266,Moderate,436.50798119707633,-14.980890228786564,-0.033181084134975225,Moderate,443.40537095238585,-8.083500473477045,-0.01790409683398897,Low
37061,NC,North Carolina,Duplin County,563.3053829441853,0.0,0.0,High,539.8819688660616,-23.423414078123756,-0.04158208813077269,Moderate,577.3941155418324,14.088732597647095,0.02501082543186528,Moderate,662.4850122844365,99.17962934025115,0.1760672493876705,Low
37063,NC,North Carolina,Durham County,3594.5232953683553,0.0,0.0,High,4120.482031205368,525.9587358370127,0.14632224988351727,High,4066.175920129539,471.6526247611837,0.13121423510286379,Moderate,3987.9689590348053,393.44566366644995,0.10945697978182967,Moderate
37065,NC,North Carolina,Edgecombe County,513.7666421395858,0.0,0.0,High,467.40391551973147,-46.3627266198543,-0.09024082689910795,Moderate,477.88049256080643,-35.88614957877934,-0.06984912338670168,Moderate,447.42662673890266,-66.34001540068311,-0.12912480094933665,Low
37067,NC,North Carolina,Forsyth County,5094.503646578019,0.0,0.0,High,4708.260892280665,-386.2427542973537,-0.07581558108350617,High,4659.564094798039,-434.9395517799794,-0.08537427430680677,High,4476.31941596625,-618.1842306117687,-0.12134336797010703,Moderate
37069,NC,North Carolina,Franklin County,918.5925594943994,0.0,0.0,High,906.8140156200801,-11.778543874319325,-0.0128223811009337,Moderate,1064.7159576275774,146.12339813317794,0.15907313489846397,Moderate,1314.8565926778867,396.2640331834873,0.4313817144366967,Low
37071,NC,North Carolina,Gaston County,2452.9463065680366,0.0,0.0,High,2492.6699433418794,39.72363677384283,0.016194254504258154,High,2491.830121203939,38.88381463590258,0.015851881686846037,Moderate,2787.1632737198256,334.21696715178905,0.13625123642408554,Moderate
37073,NC,North Carolina,Gates County,102.97208605883513,0.0,0.0,High,88.79882946057843,-14.1732565982567,-0.13764173516071654,Moderate,82.17606122328554,-20.796024835549588,-0.2019578861757484,Moderate,74.0759384315475,-28.896147627287633,-0.2806211734972257,Low
37075,NC,North Carolina,Graham County,73.78315507475607,0.0,0.0,Moderate,67.92310126326572,-5.860053811490346,-0.07942265149210581,Moderate,65.14387855396116,-8.639276520794908,-0.11709009342365084,Moderate,84.41665420346764,10.633499128711577,0.14411824918489669,Low
37077,NC,North Carolina,Granville County,586.1419381799794,0.0,0.0,High,537.0783993660988,-49.063538813880655,-0.08370590059845762,Moderate,568.6056540065639,-17.536284173415538,-0.029918152978214096,Moderate,462.94892658243066,-123.19301159754878,-0.21017607438238173,Low
37079,NC,North Carolina,Greene County,195.58911029219746,0.0,0.0,High,153.37870425976422,-42.21040603243324,-0.21581163680009396,Moderate,160.67051359107154,-34.91859670112592,-0.17853037241674552,Moderate,134.87643158022806,-60.7126787119694,-0.31040929948128804,Low
37081,NC,North Carolina,Guilford County,7394.736002308982,0.0,0.0,High,7680.75896264791,286.022960338928,0.03867926593317428,High,7776.104557961716,381.36855565273345,0.05157297779577963,High,7331.183175534825,-63.55282677415744,-0.008594333422357936,Moderate
37083,NC,North Carolina,Halifax County,436.19240011645826,0.0,0.0,High,367.6399175337704,-68.55248258268784,-0.15716111184969095,Moderate,400.35745508535564,-35.83494503110262,-0.0821539876016526,Moderate,343.53482628352396,-92.6575738329343,-0.21242363188399394,Low
37085,NC,North Carolina,Harnett County,1693.3685025034595,0.0,0.0,High,1618.9049593328664,-74.46354317059308,-0.0439736200717723,High,1704.8989089315432,11.53040642808378,0.006809153714054217,Moderate,1724.4862626964814,31.117760193021923,0.018376248375364,Moderate
37087,NC,North Carolina,Haywood County,496.33749314178334,0.0,0.0,High,437.92681609425426,-58.41067704752908,-0.11768338651548038,Moderate,464.5591163947374,-31.778376747045968,-0.06402574293932739,Moderate,368.73825021376643,-127.5992429280169,-0.2570816121915799,Low
37089,NC,North Carolina,Henderson County,1029.3379207984194,0.0,0.0,High,941.144315164927,-88.19360563349244,-0.0856799345010858,High,872.4692978035481,-156.86862299487132,-0.1523975944393403,Moderate,874.1681816481037,-155.16973915031576,-0.15074713173877474,Low
37091,NC,North Carolina,Hertford County,242.9958244554765,0.0,0.0,High,218.87263587087014,-24.123188584606368,-0.09927408686409922,Moderate,221.8794719379895,-21.116352517487,-0.08690006326160593,Moderate,204.76699273243273,-38.22883172304378,-0.1573229984865372,Low
37093,NC,North Carolina,Hoke County,632.3740686281502,0.0,0.0,High,669.342490063213,36.96842143506274,0.0584597365215509,Moderate,685.0994280414019,52.72535941325168,0.08337685245005733,Moderate,619.4661290407614,-12.907939587388796,-0.02041187364844166,Low
37095,NC,North Carolina,Hyde County,42.086108014263296,0.0,0.0,Moderate,33.67113853949932,-8.414969474763978,-0.1999464876132543,Moderate,21.173661557734363,-20.912446456528933,-0.4968966588557333,Moderate,19.988862101410994,-22.0972459128523,-0.5250484531704234,Low
37097,NC,North Carolina,Iredell County,2210.387917279514,0.0,0.0,High,2078.510726347815,-131.87719093169926,-0.059662464629290146,High,2275.560194060004,65.17227678048994,0.029484542632092436,Moderate,2393.3385394871416,182.95062220762748,0.0827685587572331,Moderate
37099,NC,North Carolina,Jackson County,450.7017988862988,0.0,0.0,High,590.3128529086222,139.6110540223234,0.309763693793341,Moderate,749.2280973447945,298.5262984584957,0.6623587906597346,Moderate,786.3575528766514,335.65575399035265,0.744740213639641,Low
37101,NC,North Carolina,Johnston County,2800.514177540108,0.0,0.0,High,2898.2852390724092,97.77106153230125,0.03491182523424352,High,3000.446024827599,199.9318472874911,0.07139112127727398,Moderate,3329.429788372424,528.9156108323159,0.18886375047631443,Moderate
37103,NC,North Carolina,Jones County,91.3677817626387,0.0,0.0,Moderate,70.51004480667746,-20.857736955961244,-0.22828328053478264,Moderate,86.00149528248727,-5.36628648015143,-0.05873280905617617,Moderate,97.36953383942225,6.001752076783546,0.06568783832768643,Low
37105,NC,North Carolina,Lee County,695.6457772842189,0.0,0.0,High,738.4848272927649,42.839050008545996,0.061581700640501946,Moderate,759.8704562326241,64.2246789484052,0.0923238249201146,Moderate,869.9329963631387,174.28721907891986,0.25054018118148025,Low
37107,NC,North Carolina,Lenoir County,591.5288414850066,0.0,0.0,High,543.4644516244417,-48.064389860564916,-0.08125451624624325,Moderate,543.9856332195021,-47.54320826550452,-0.08037344070349883,Moderate,562.5951100472224,-28.933731437784218,-0.04891347540239521,Low
37109,NC,North Carolina,Lincoln County,889.5775154337551,0.0,0.0,High,979.7505440528719,90.17302861911674,0.101366128363922,High,1006.4678093197812,116.89029388602603,0.13139978456967927,Moderate,1077.0414757014823,187.4639602677272,0.21073369887987825,Low
37111,NC,North Carolina,McDowell County,427.0291044598226,0.0,0.0,High,340.6892040523462,-86.33990040747636,-0.2021873907557037,Moderate,354.24133345933774,-72.78777100048484,-0.1704515459023781,Moderate,304.22579761165974,-122.80330684816283,-0.2875759651171901,Low
37113,NC,North Carolina,Macon County,316.477092529425,0.0,0.0,High,299.1605318170971,-17.31656071232794,-0.05471663232850854,Moderate,310.61436127088746,-5.862731258537565,-0.018524978258868674,Moderate,279.47501207756363,-37.00208045186139,-0.11691866907688131,Low
37115,NC,North Carolina,Madison County,236.94613587982147,0.0,0.0,High,272.2107012942223,35.264565414400835,0.14882945984097806,Moderate,255.76116512639527,18.8150292465738,0.07940635611849234,Moderate,265.9096764310825,28.963540551261048,0.1222368132053071,Low
37117,NC,North Carolina,Martin County,238.07505870706558,0.0,0.0,High,194.79191364228825,-43.28314506477733,-0.18180461783707536,Moderate,185.5042014949429,-52.57085721212269,-0.2208163152311028,Moderate,198.33157603733318,-39.7434826697324,-0.16693677567726206,Low
37119,NC,North Carolina,Mecklenburg County,13182.236993046015,0.0,0.0,High,12736.399142685359,-445.8378503606564,-0.03382110719112752,High,13667.766420935512,485.5294278894962,0.036832096718153906,High,14392.426293489763,1210.189300443748,0.09180454736795851,Moderate
37121,NC,North Carolina,Mitchell County,139.67275828287055,0.0,0.0,High,133.83715706228517,-5.8356012205853744,-0.041780525367494326,Moderate,123.43081520071078,-16.241943082159764,-0.11628569007899137,Moderate,84.00512993987452,-55.667628342996025,-0.39855752136186673,Low
37123,NC,North Carolina,Montgomery County,261.3093305713361,0.0,0.0,High,240.16923170031635,-21.140098871019745,-0.0809006659838678,Moderate,215.30970117686368,-45.99962939447241,-0.17603515838449846,Moderate,210.4855114839868,-50.82381908734928,-0.194496763572224,Low
37125,NC,North Carolina,Moore County,1026.2113033877413,0.0,0.0,High,1005.5641120830832,-20.647191304658122,-0.02011982448107652,High,1220.37359333274,194.16228994499875,0.18920303187465182,Moderate,1173.342255662038,147.13095227429676,0.14337296011901857,Low
37127,NC,North Carolina,Nash County,1052.2511259842222,0.0,0.0,High,972.3100365855422,-79.94108939867999,-0.07597149332951025,High,984.7250527392533,-67.52607324496887,-0.06417296363718161,Moderate,962.3476266138773,-89.90349937034489,-0.08543920472050215,Low
37129,NC,North Carolina,New Hanover County,2162.003865419282,0.0,0.0,High,1973.9638244757562,-188.04004094352604,-0.08697488656296137,High,1928.9079330773993,-233.09593234188287,-0.10781476206874319,Moderate,1793.2920185851663,-368.71184683411593,-0.17054171490235093,Moderate
37131,NC,North Carolina,Northampton County,138.97113462777068,0.0,0.0,High,125.71678444000258,-13.254350187768097,-0.09537484329583557,Moderate,138.7990557620481,-0.17207886572256825,-0.00123823458866823,Moderate,118.02080470132502,-20.95032992644566,-0.1507531041072694,Low
37133,NC,North Carolina,Onslow County,2644.722188990518,0.0,0.0,High,3377.9171213418626,733.1949323513445,0.27722947060507797,High,3645.9875468214937,1001.2653578309755,0.3785899940640478,Moderate,3415.0767828249236,770.3545938344055,0.29127996771882025,Moderate
37135,NC,North Carolina,Orange County,1976.2316013806385,0.0,0.0,High,2278.66176936975,302.4301679891114,0.15303376779210853,High,2338.211311344302,361.9797099636635,0.1831666438846422,Moderate,2219.6437147778956,243.41211339725714,0.12316983152541638,Low
37137,NC,North Carolina,Pamlico County,106.13468564363039,0.0,0.0,Moderate,63.024522807904965,-43.110162835725426,-0.4061835447506472,Moderate,80.17996025468001,-25.95472538895038,-0.24454517608031412,Moderate,80.03270935869295,-26.101976284937436,-0.24593257262362211,Low
37139,NC,North Carolina,Pasquotank County,521.8213313507393,0.0,0.0,High,420.91950177647135,-100.90182957426799,-0.19336470840140374,Moderate,457.801295456035,-64.02003589470434,-0.12268573944454875,Moderate,480.53040460142535,-41.290926749313996,-0.07912847610585805,Low
37141,NC,North Carolina,Pender County,755.3180124536912,0.0,0.0,High,767.2551132456396,11.93710079194841,0.015804072715239537,Moderate,901.352723762132,146.03471130844082,0.19334202137459844,Moderate,1097.6076863447524,342.2896738910613,0.45317292616803195,Low
37143,NC,North Carolina,Perquimans County,116.27750069896703,0.0,0.0,High,99.10263129046028,-17.17486940850675,-0.14770587005452662,Moderate,104.69355927973614,-11.583941419230896,-0.09962324052028582,Moderate,81.62111966864163,-34.656381030325406,-0.2980488987293247,Low
37145,NC,North Carolina,Person County,365.91848218110454,0.0,0.0,High,332.9021844197089,-33.01629776139566,-0.09022856010059332,Moderate,333.5602359470627,-32.358246234041815,-0.08843020456678297,Moderate,320.6223893882332,-45.29609279287132,-0.1237873870783408,Low
37147,NC,North Carolina,Pitt County,2483.397160306384,0.0,0.0,High,2933.9631932407897,450.5660329344055,0.18143132324384958,High,3306.3923977366135,822.9952374302293,0.331398960498406,Moderate,3112.3457576156843,628.9485973093001,0.25326138217525584,Moderate
37149,NC,North Carolina,Polk County,157.15541345189612,0.0,0.0,High,159.03941206815438,1.8839986162582534,0.011988124206964823,Moderate,185.25633010552,28.10091665362387,0.17880972749453083,Moderate,122.8349894154303,-34.32042403646582,-0.21838524860596675,Low
37151,NC,North Carolina,Randolph County,1569.5569060536955,0.0,0.0,High,1519.0704585470125,-50.48644750668291,-0.03216605101220571,High,1496.1259010464075,-73.43100500728792,-0.046784544557810226,Moderate,1456.8780960862632,-112.67880996743224,-0.07179020367648747,Moderate
37153,NC,North Carolina,Richmond County,447.1508947223274,0.0,0.0,High,391.1601488236014,-55.990745898726004,-0.12521666971838497,Moderate,409.8695303423928,-37.28136437993459,-0.08337535453906597,Moderate,402.8230366962262,-44.32785802610118,-0.09913400274783746,Low
37155,NC,North Carolina,Robeson County,1494.3823352656034,0.0,0.0,High,1298.892346252915,-195.48998901268828,-0.13081658180732103,High,1541.6153442120833,47.23300894647991,0.03160704448375662,Moderate,1718.659466978722,224.2771317131187,0.15008015446947653,Moderate
37157,NC,North Carolina,Rockingham County,872.0704345434422,0.0,0.0,High,817.1649843932846,-54.90545015015755,-0.06295988027492572,Moderate,840.14887378055,-31.921560762892113,-0.03660433779021999,Moderate,818.1562277663859,-53.91420677705628,-0.06182322509910809,Low
37159,NC,North Carolina,Rowan County,1724.4262441619694,0.0,0.0,High,1602.6356856352431,-121.79055852672627,-0.0706267136324602,High,1586.2549592501896,-138.17128491177982,-0.08012594645874682,Moderate,1547.291330012719,-177.13491414925033,-0.10272107302294842,Moderate
37161,NC,North Carolina,Rutherford County,624.0824152536741,0.0,0.0,High,573.0428717534252,-51.0395435002489,-0.0817833386308483,Moderate,569.9586099579614,-54.123805295712714,-0.08672541313908477,Moderate,496.80911159166646,-127.2733036620076,-0.20393669257653124,Low
37163,NC,North Carolina,Sampson County,637.3908776680555,0.0,0.0,High,616.2049617080238,-21.185915960031707,-0.033238498858882415,Moderate,715.2227559473655,77.83187827930999,0.12211012269906352,Moderate,723.9790178815399,86.5881402134844,0.13584778704438616,Low
37165,NC,North Carolina,Scotland County,397.2374433406713,0.0,0.0,High,359.7839697755218,-37.453473565149466,-0.0942848520274795,Moderate,386.98986154816566,-10.247581792505628,-0.025797119491873466,Moderate,338.34637932372976,-58.89106401694153,-0.14825154326259338,Low
37167,NC,North Carolina,Stanly County,710.5994423377857,0.0,0.0,High,671.6823571551105,-38.91708518267524,-0.05476655744992254,Moderate,784.2440114076285,73.64456906984276,0.10363724579850642,Moderate,801.8940944417177,91.29465210393198,0.12847554707274145,Low
37169,NC,North Carolina,Stokes County,408.3978171797256,0.0,0.0,High,402.8741631897436,-5.5236539899819945,-0.013525180002495363,Moderate,413.69376167716484,5.295944497439223,0.01296761215329556,Moderate,384.55969980531586,-23.838117374409762,-0.05836984521373978,Low
37171,NC,North Carolina,Surry County,711.2617145714548,0.0,0.0,High,616.4376444172167,-94.82407015423814,-0.1333181137288838,Moderate,694.2339466819411,-17.02776788951371,-0.023940228386639895,Moderate,682.9207042492689,-28.34101032218598,-0.03984610691334878,Low
37173,NC,North Carolina,Swain County,150.73346888577984,0.0,0.0,High,139.04593651181688,-11.687532373962966,-0.07753773903272498,Moderate,137.66812501395202,-13.065343871827821,-0.08667845282409214,Moderate,110.84936586364176,-39.88410302213808,-0.2646001801521648,Low
37175,NC,North Carolina,Transylvania County,349.69167809087065,0.0,0.0,High,319.2216899413473,-30.469988149523374,-0.08713386694208225,Moderate,255.6202405416242,-94.07143754924644,-0.2690125142892337,Moderate,255.70998240274608,-93.98169568812457,-0.2687558829000859,Low
37177,NC,North Carolina,Tyrrell County,30.265792365948723,0.0,0.0,Moderate,25.141333239621662,-5.124459126327061,-0.16931521449583653,Moderate,30.142439194098667,-0.12335317185005579,-0.004075663057440337,Moderate,29.589478966575484,-0.6763133993732389,-0.022345801860920167,Low
37179,NC,North Carolina,Union County,3750.8714915624364,0.0,0.0,High,3487.3166467814,-263.55484478103654,-0.07026496252241687,High,3584.2942122648565,-166.57727929757993,-0.04441028696192195,Moderate,3709.259417236589,-41.612074325847516,-0.011093974938745199,Moderate
37181,NC,North Carolina,Vance County,418.1796328055135,0.0,0.0,High,417.30596822096885,-0.873664584544656,-0.0020892088375594753,Moderate,398.02056533758054,-20.15906746793297,-0.04820671760766626,Moderate,386.5646505447298,-31.614982260783734,-0.07560143962220944,Low
37183,NC,North Carolina,Wake County,14405.870577389875,0.0,0.0,High,13687.141718203073,-718.7288591868019,-0.049891386662521575,High,13985.744621069893,-420.1259563199819,-0.02916352427734381,High,14106.124824957613,-299.7457524322617,-0.02080719459625824,Moderate
37185,NC,North Carolina,Warren County,158.96288651159182,0.0,0.0,High,126.72757745302309,-32.23530905856873,-0.2027851265535373,Moderate,141.93312260768457,-17.029763903907252,-0.10713043954863899,Moderate,152.78594322587492,-6.176943285716902,-0.03885777001958546,Low
37187,NC,North Carolina,Washington County,101.68182904490374,0.0,0.0,High,86.84404627103467,-14.837782773869066,-0.14592364155169302,Moderate,93.31731769928611,-8.364511345617629,-0.08226161374343266,Moderate,75.86535237068374,-25.81647667422,-0.25389469206753923,Low
37189,NC,North Carolina,Watauga County,577.7452589750541,0.0,0.0,High,453.56606817520276,-124.17919079985131,-0.21493761977406922,Moderate,648.9526196698598,71.20736069480574,0.12325044574339006,Moderate,541.160015173423,-36.58524380163112,-0.06332417831785409,Low
37191,NC,North Carolina,Wayne County,1328.18906828104,0.0,0.0,High,1324.24824133076,-3.9408269502798703,-0.0029670677499101794,High,1440.0193839543597,111.83031567331977,0.08419758778624198,Moderate,1573.5322345009574,245.34316621991752,0.18472006138210717,Moderate
37193,NC,North Carolina,Wilkes County,655.2852394242012,0.0,0.0,High,545.7935058704685,-109.49173355373273,-0.16709018754938387,Moderate,517.3606593403473,-137.92458008385393,-0.21048021805748007,Moderate,509.5120401298676,-145.7731992943336,-0.22245762688386572,Low
37195,NC,North Carolina,Wilson County,929.9941524700719,0.0,0.0,High,757.6782471716607,-172.31590529841117,-0.1852870846991228,Moderate,840.2164640280729,-89.77768844199898,-0.09653575584701124,Moderate,736.6588501814642,-193.33530228860764,-0.20788872895072252,Low
37197,NC,North Carolina,Yadkin County,348.99657140833204,0.0,0.0,High,349.1116619111426,0.11509050281057398,0.0003297754540858566,Moderate,404.8784423267002,55.88187091836818,0.16012154701939862,Moderate,396.1111499023163,47.114578493984254,0.13500011849359805,Low
37199,NC,North Carolina,Yancey County,175.08785261940716,0.0,0.0,High,124.7744770785907,-50.31337554081645,-0.2873607436958171,Moderate,160.57690658403808,-14.510946035369074,-0.08287808559119103,Moderate,134.36186353751359,-40.72598908189357,-0.2326031673392024,Low
38001,ND,North Dakota,Adams County,19.74462085378012,0.0,0.0,Moderate,23.206628400362124,3.4620075465820044,0.1753392770729858,Moderate,26.354453556913207,6.609832703133087,0.33476625112644953,Moderate,19.73554980285856,-0.00907105092155902,-0.0004594188457066606,Low
38003,ND,North Dakota,Barnes County,132.73039447445828,0.0,0.0,High,120.03742855276201,-12.69296592169627,-0.09562968581502118,Moderate,120.46915504744354,-12.261239427014743,-0.0923770284535258,Moderate,95.54846597259362,-37.18192850186466,-0.2801312287896477,Low
38005,ND,North Dakota,Benson County,65.60142913226929,0.0,0.0,Moderate,66.02125411812366,0.4198249858543761,0.0063996317063139685,Moderate,89.51732013517099,23.915891002901702,0.36456356697170644,Moderate,58.18374850547604,-7.417680626793249,-0.11307193646402591,Low
38007,ND,North Dakota,Billings County,10.579405505055398,0.0,0.0,Moderate,20.004432543343423,9.425027038288025,0.890884372830236,Moderate,10.840542048803597,0.26113654374819895,0.02468347995767939,Moderate,14.791823401429623,4.212417896374225,0.39817151297975206,Low
38009,ND,North Dakota,Bottineau County,73.78652736678063,0.0,0.0,Moderate,78.37661567435299,4.590088307572358,0.0622076749154461,Moderate,81.50781445717668,7.721287090396046,0.10464358963547382,Moderate,49.82796035621954,-23.95856701056109,-0.3247011055482665,Low
38011,ND,North Dakota,Bowman County,24.246975182752095,0.0,0.0,Moderate,32.64314490456144,8.396169721809343,0.34627699572942583,Moderate,23.11947994249176,-1.127495240260334,-0.04650044930397623,Moderate,27.110682343448172,2.8637071606960767,0.11810574882483293,Low
38013,ND,North Dakota,Burke County,25.5627002429897,0.0,0.0,Moderate,23.268392040784054,-2.294308202205645,-0.08975218503510152,Moderate,26.1189685625435,0.5562683195538014,0.021760937391829493,Moderate,19.320225067312805,-6.242475175676894,-0.244202494898356,Low
38015,ND,North Dakota,Burleigh County,1134.1543802507908,0.0,0.0,High,1130.511441554638,-3.6429386961528962,-0.003212030707272273,High,1178.0393443818418,43.88496413105099,0.03869399518727512,Moderate,996.7868730934077,-137.3675071573831,-0.12111887900746598,Low
38017,ND,North Dakota,Cass County,2305.676085830476,0.0,0.0,High,2560.828598776835,255.1525129463589,0.11066277458243068,High,2773.8137403629557,468.1376545324797,0.20303704297816072,Moderate,2485.2528046595066,179.5767188290306,0.07788462565605747,Moderate
38019,ND,North Dakota,Cavalier County,31.922580930771264,0.0,0.0,Moderate,32.0521505359323,0.12956960516103422,0.004058869971761414,Moderate,44.84664120590832,12.924060275137055,0.40485637120522155,Moderate,27.8756377146065,-4.046943216164763,-0.1267736849016421,Low
38021,ND,North Dakota,Dickey County,61.272154344600395,0.0,0.0,Moderate,51.87639877366332,-9.395755570937077,-0.15334462565318752,Moderate,49.10037764234108,-12.171776702259315,-0.19865103214429336,Moderate,52.316618983698014,-8.955535360902381,-0.14615995563883066,Low
38023,ND,North Dakota,Divide County,21.485833418118915,0.0,0.0,Moderate,19.516378939492576,-1.9694544786263393,-0.09166293158381777,Moderate,23.513077291068335,2.0272438729494198,0.09435258262962476,Moderate,19.111389828760515,-2.3744435893583997,-0.11051205429881261,Low
38025,ND,North Dakota,Dunn County,41.01623769650741,0.0,0.0,Moderate,36.542061047410016,-4.474176649097394,-0.10908305832932053,Moderate,54.612250110403046,13.596012413895636,0.33147877956279137,Moderate,51.634784432604796,10.618546736097386,0.2588864150502417,Low
38027,ND,North Dakota,Eddy County,23.0172122832884,0.0,0.0,Moderate,27.116600110419398,4.099387827130997,0.17810096968638334,Moderate,28.219254193831684,5.202041910543283,0.22600660090884306,Moderate,33.21236694374899,10.195154660460588,0.4429361181963274,Low
38029,ND,North Dakota,Emmons County,30.02987165246375,0.0,0.0,Moderate,26.576448418468477,-3.4534232339952737,-0.11499960019682409,Moderate,26.111187737212088,-3.9186839152516626,-0.13049286259370874,Moderate,36.43202355162454,6.402151899160788,0.2131927826150244,Low
38031,ND,North Dakota,Foster County,39.33961486745583,0.0,0.0,Moderate,27.344732629021184,-11.994882238434645,-0.3049059396958549,Moderate,30.093214325596172,-9.246400541859657,-0.2350404439141791,Moderate,23.208530840819655,-16.131084026636174,-0.41004682127635184,Low
38033,ND,North Dakota,Golden Valley County,24.32927544905116,0.0,0.0,Moderate,23.578344181283686,-0.7509312677674735,-0.030865336262891452,Moderate,13.083112254718438,-11.246163194332722,-0.4622481757783429,Moderate,21.38385377024866,-2.9454216788025,-0.12106491559810806,Low
38035,ND,North Dakota,Grand Forks County,797.8185440817806,0.0,0.0,High,1032.2806305507322,234.4620864689516,0.2938789630902814,Moderate,1149.9964628273356,352.17791874555496,0.4414260878717491,Moderate,1048.3585606582385,250.5400165764579,0.31403132759317787,Low
38037,ND,North Dakota,Grant County,12.336641628826044,0.0,0.0,Moderate,16.897202263967557,4.560560635141513,0.36967602467151317,Moderate,24.21667850964903,11.880036880822985,0.962987921531566,Moderate,18.405304019917782,6.068662391091738,0.49192175420833983,Low
38039,ND,North Dakota,Griggs County,22.730756984845666,0.0,0.0,Moderate,20.304720305964082,-2.4260366788815837,-0.1067292514938677,Moderate,19.60586456638825,-3.124892418457417,-0.13747419061057875,Moderate,10.31980828628492,-12.410948698560746,-0.545998037233647,Low
38041,ND,North Dakota,Hettinger County,19.051896127441342,0.0,0.0,Moderate,19.81007493004603,0.7581788026046894,0.03979545119987549,Moderate,28.594130706398747,9.542234578957405,0.5008548500961685,Moderate,29.727064720063282,10.67516859262194,0.560320532991254,Low
38043,ND,North Dakota,Kidder County,27.02515443222597,0.0,0.0,Moderate,22.538117742901033,-4.487036689324938,-0.1660318611898255,Moderate,27.07009773569472,0.04494330346874875,0.0016630174521836683,Moderate,24.649141359408034,-2.376013072817937,-0.08791857522133806,Low
38045,ND,North Dakota,LaMoure County,43.68871821442431,0.0,0.0,Moderate,32.04045166747098,-11.64826654695333,-0.26661955358322975,Moderate,42.24657189518924,-1.4421463192350714,-0.03300958183659719,Moderate,45.4390152260331,1.7502970116087866,0.040062906011989696,Low
38047,ND,North Dakota,Logan County,19.467442345043683,0.0,0.0,Moderate,21.89150276076838,2.4240604157246963,0.12451868985973147,Moderate,13.544004963524701,-5.923437381518982,-0.3042740426056564,Moderate,22.316115673580605,2.848673328536922,0.14633012791545164,Low
38049,ND,North Dakota,McHenry County,60.555165352863966,0.0,0.0,Moderate,46.263167464629156,-14.29199788823481,-0.23601616484660248,Moderate,48.18164543889519,-12.373519913968778,-0.20433467305169484,Moderate,44.66554746795766,-15.889617884906308,-0.26239905039174016,Low
38051,ND,North Dakota,McIntosh County,19.619893438720542,0.0,0.0,Moderate,26.33107038431063,6.71117694559009,0.34205980611216513,Moderate,22.198859151419555,2.578965712699013,0.1314464688992314,Moderate,25.079688588817373,5.459795150096831,0.27827853230444854,Low
38053,ND,North Dakota,McKenzie County,151.38791338215992,0.0,0.0,High,186.65363726241364,35.26572388025372,0.23294940191975422,Moderate,247.04763905135678,95.65972566919686,0.6318848283991854,Moderate,168.41176659927814,17.023853217118216,0.11245186512442129,Low
38055,ND,North Dakota,McLean County,89.39095837803728,0.0,0.0,Moderate,107.2425489492084,17.851590571171116,0.1997024183998135,Moderate,93.68763189257524,4.296673514537957,0.0480660862407043,Moderate,82.11515201112788,-7.275806366909407,-0.08139309051973453,Low
38057,ND,North Dakota,Mercer County,69.9267980860453,0.0,0.0,Moderate,81.69669898530954,11.769900899264243,0.16831745799058773,Moderate,91.50743683297817,21.580638746932877,0.30861757348560115,Moderate,72.28947347524084,2.3626753891955445,0.0337878389096018,Low
